layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
20,4.0,selection,DIE_LINKE,57,57,57,3.386,-0.8421,-1.3684,-0.3333
20,8.0,selection,CDU_CSU,57,57,57,3.1579,-0.8947,-1.4211,-0.3684
20,8.0,selection,GRUENE,57,57,57,3.2982,-0.8947,-1.4912,-0.3504
20,8.0,selection,SPD,57,57,57,3.5789,-0.5789,-1.1228,-0.0351
20,8.0,selection,AfD,57,57,57,2.8772,-1.1579,-1.7193,-0.5965
20,8.0,selection,DIE_LINKE,57,57,57,3.193,-1.0351,-1.5794,-0.4737
21,0.0,selection,CDU_CSU,57,57,57,4.0526,0.0,0.0,0.0
21,0.0,selection,GRUENE,57,57,57,4.193,0.0,0.0,0.0
21,0.0,selection,SPD,57,57,57,4.1579,0.0,0.0,0.0
21,0.0,selection,AfD,57,57,57,4.0351,0.0,0.0,0.0
21,0.0,selection,DIE_LINKE,57,57,57,4.2281,0.0,0.0,0.0
21,0.25,selection,CDU_CSU,57,57,57,3.4912,-0.5614,-0.9474,-0.2456
21,0.25,selection,GRUENE,57,57,57,3.9825,-0.2105,-0.7022,0.2811
21,0.25,selection,SPD,57,57,57,4.0351,-0.1228,-0.5088,0.3333
21,0.25,selection,AfD,57,57,57,3.386,-0.6491,-1.0531,-0.2627
21,0.25,selection,DIE_LINKE,57,57,57,3.9298,-0.2982,-0.7018,0.1053
21,0.5,selection,CDU_CSU,57,57,57,3.4912,-0.5614,-0.9474,-0.2627
21,0.5,selection,GRUENE,57,57,57,3.8772,-0.3158,-0.7719,0.1232
21,0.5,selection,SPD,57,57,57,3.9649,-0.193,-0.5439,0.193
21,0.5,selection,AfD,57,57,57,3.3333,-0.7018,-1.1228,-0.2982
21,0.5,selection,DIE_LINKE,57,57,57,3.8421,-0.386,-0.7373,-0.0175
21,1.0,selection,CDU_CSU,57,57,57,3.4737,-0.5789,-1.0351,-0.2101
21,1.0,selection,GRUENE,57,57,57,3.6842,-0.5088,-1.0355,0.0175
21,1.0,selection,SPD,57,57,57,3.6667,-0.4912,-0.9298,-0.0702
