layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
16,8.0,selection,CDU_CSU,57,57,57,3.1228,-0.193,-0.7368,0.3509
16,8.0,selection,GRUENE,57,57,57,3.5263,-0.6842,-1.2807,-0.1228
16,8.0,selection,SPD,57,57,57,3.2807,-0.7544,-1.5263,-0.1053
16,8.0,selection,AfD,57,57,57,2.6842,-0.4035,-1.1404,0.2632
16,8.0,selection,DIE_LINKE,57,57,57,2.9649,-1.2456,-1.9298,-0.614
25,0.0,selection,CDU_CSU,57,57,57,3.3158,0.0,0.0,0.0
25,0.0,selection,GRUENE,57,57,57,4.2105,0.0,0.0,0.0
25,0.0,selection,SPD,57,57,57,4.0351,0.0,0.0,0.0
25,0.0,selection,AfD,57,57,57,3.0877,0.0,0.0,0.0
25,0.0,selection,DIE_LINKE,57,57,57,4.2105,0.0,0.0,0.0
25,0.25,selection,CDU_CSU,57,57,57,3.5088,0.193,-0.2456,0.632
25,0.25,selection,GRUENE,57,57,57,4.0526,-0.1579,-0.7018,0.4035
25,0.25,selection,SPD,57,57,57,3.6842,-0.3509,-0.8075,0.1579
25,0.25,selection,AfD,57,57,57,3.3684,0.2807,-0.1404,0.7544
25,0.25,selection,DIE_LINKE,57,57,57,3.8421,-0.3684,-0.807,0.0702
25,0.5,selection,CDU_CSU,57,57,57,3.614,0.2982,-0.1404,0.7719
25,0.5,selection,GRUENE,57,57,57,4.1228,-0.0877,-0.632,0.4737
25,0.5,selection,SPD,57,57,57,3.7368,-0.2982,-0.7544,0.1754
25,0.5,selection,AfD,57,57,57,3.4035,0.3158,-0.0526,0.7553
25,0.5,selection,DIE_LINKE,57,57,57,3.9298,-0.2807,-0.6842,0.1232
25,1.0,selection,CDU_CSU,57,57,57,3.4211,0.1053,-0.3338,0.5439
25,1.0,selection,GRUENE,57,57,57,4.0877,-0.1228,-0.6842,0.439
25,1.0,selection,SPD,57,57,57,3.5789,-0.4561,-0.8772,0.0175
25,1.0,selection,AfD,57,57,57,3.2281,0.1404,-0.2105,0.5789
25,1.0,selection,DIE_LINKE,57,57,57,3.7018,-0.5088,-0.9649,-0.0873
25,2.0,selection,CDU_CSU,57,57,57,3.5088,0.193,-0.2281,0.6316
25,2.0,selection,GRUENE,57,57,57,3.9825,-0.2281,-0.8246,0.3509
25,2.0,selection,SPD,57,57,57,3.614,-0.4211,-0.8772,0.0351
25,2.0,selection,AfD,57,57,57,3.2105,0.1228,-0.2982,0.5965
25,2.0,selection,DIE_LINKE,57,57,57,3.6842,-0.5263,-1.0175,-0.0702
25,4.0,selection,CDU_CSU,57,57,57,3.5088,0.193,-0.2281,0.6316
25,4.0,selection,GRUENE,57,57,57,4.0526,-0.1579,-0.7193,0.4044
25,4.0,selection,SPD,57,57,57,3.7544,-0.2807,-0.7548,0.2281
25,4.0,selection,AfD,57,57,57,3.2281,0.1404,-0.2632,0.6496
25,4.0,selection,DIE_LINKE,57,57,57,3.807,-0.4035,-0.8947,-0.0171
25,8.0,selection,CDU_CSU,57,57,57,3.0351,-0.2807,-0.807,0.2982
25,8.0,selection,GRUENE,57,57,57,2.8596,-1.3509,-1.9298,-0.7368
25,8.0,selection,SPD,57,57,57,3.0351,-1.0,-1.5965,-0.4382
25,8.0,selection,AfD,57,57,57,2.4561,-0.6316,-1.1759,0.0175
25,8.0,selection,DIE_LINKE,57,57,57,2.4211,-1.7895,-2.4211,-1.2105
