layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
20,8.0,selection,CDU_CSU,57,57,57,4.4211,-0.0175,-0.2632,0.2632
20,8.0,selection,GRUENE,57,57,57,5.0,0.0351,-0.386,0.4912
20,8.0,selection,SPD,57,57,57,4.7193,-0.6842,-1.0877,-0.2456
20,8.0,selection,AfD,57,57,57,3.1053,-0.4211,-0.7368,-0.1228
20,8.0,selection,DIE_LINKE,57,57,57,4.5614,-0.5614,-1.0,-0.1404
21,0.0,selection,CDU_CSU,57,57,57,4.4386,0.0,0.0,0.0
21,0.0,selection,GRUENE,57,57,57,4.9649,0.0,0.0,0.0
21,0.0,selection,SPD,57,57,57,5.4035,0.0,0.0,0.0
21,0.0,selection,AfD,57,57,57,3.5263,0.0,0.0,0.0
21,0.0,selection,DIE_LINKE,57,57,57,5.1228,0.0,0.0,0.0
21,0.25,selection,CDU_CSU,57,57,57,4.4211,-0.0175,-0.3158,0.2807
21,0.25,selection,GRUENE,57,57,57,4.9474,-0.0175,-0.4211,0.386
21,0.25,selection,SPD,57,57,57,4.8947,-0.5088,-0.9649,-0.0526
21,0.25,selection,AfD,57,57,57,3.3158,-0.2105,-0.5263,0.1057
21,0.25,selection,DIE_LINKE,57,57,57,5.0526,-0.0702,-0.386,0.2456
21,0.5,selection,CDU_CSU,57,57,57,4.5088,0.0702,-0.2632,0.3864
21,0.5,selection,GRUENE,57,57,57,4.9825,0.0175,-0.3684,0.3684
21,0.5,selection,SPD,57,57,57,4.9123,-0.4912,-0.9298,-0.0526
21,0.5,selection,AfD,57,57,57,3.4035,-0.1228,-0.4561,0.2281
21,0.5,selection,DIE_LINKE,57,57,57,4.9649,-0.1579,-0.4561,0.1057
21,1.0,selection,CDU_CSU,57,57,57,4.5088,0.0702,-0.193,0.3509
21,1.0,selection,GRUENE,57,57,57,4.807,-0.1579,-0.4912,0.2105
21,1.0,selection,SPD,57,57,57,4.807,-0.5965,-1.1404,-0.0877
21,1.0,selection,AfD,57,57,57,3.2456,-0.2807,-0.6316,0.0706
21,1.0,selection,DIE_LINKE,57,57,57,4.7895,-0.3333,-0.6842,-0.0526
21,2.0,selection,CDU_CSU,57,57,57,4.4386,0.0,-0.2807,0.2982
21,2.0,selection,GRUENE,57,57,57,4.8947,-0.0702,-0.4737,0.3162
21,2.0,selection,SPD,57,57,57,4.8772,-0.5263,-1.0,-0.0526
21,2.0,selection,AfD,57,57,57,3.3158,-0.2105,-0.5439,0.1754
21,2.0,selection,DIE_LINKE,57,57,57,4.8246,-0.2982,-0.7022,0.0351
21,4.0,selection,CDU_CSU,57,57,57,4.4386,0.0,-0.2982,0.3158
21,4.0,selection,GRUENE,57,57,57,4.7719,-0.193,-0.5965,0.211
21,4.0,selection,SPD,57,57,57,4.7544,-0.6491,-1.1583,-0.1754
21,4.0,selection,AfD,57,57,57,3.1579,-0.3684,-0.7373,0.0175
21,4.0,selection,DIE_LINKE,57,57,57,4.614,-0.5088,-0.8947,-0.1754
21,8.0,selection,CDU_CSU,57,57,57,4.386,-0.0526,-0.3684,0.2807
21,8.0,selection,GRUENE,57,57,57,4.7719,-0.193,-0.5789,0.211
21,8.0,selection,SPD,57,57,57,4.7368,-0.6667,-1.1754,-0.2276
21,8.0,selection,AfD,57,57,57,3.1579,-0.3684,-0.7719,0.0702
21,8.0,selection,DIE_LINKE,57,57,57,4.5439,-0.5789,-0.9825,-0.2105
