layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
6,8.0,selection,CDU_CSU,57,57,57,3.4211,-0.2105,-0.5439,0.1053
6,8.0,selection,GRUENE,57,57,57,4.0526,-0.2807,-0.8246,0.2632
6,8.0,selection,SPD,57,57,57,3.8246,-0.2632,-0.7368,0.1934
6,8.0,selection,AfD,57,57,57,2.8246,-0.3509,-0.8601,0.1228
6,8.0,selection,DIE_LINKE,57,57,57,3.5263,-0.6491,-1.1579,-0.175
11,0.0,selection,CDU_CSU,57,57,57,3.6316,0.0,0.0,0.0
11,0.0,selection,GRUENE,57,57,57,4.3333,0.0,0.0,0.0
11,0.0,selection,SPD,57,57,57,4.0877,0.0,0.0,0.0
11,0.0,selection,AfD,57,57,57,3.1754,0.0,0.0,0.0
11,0.0,selection,DIE_LINKE,57,57,57,4.1754,0.0,0.0,0.0
11,0.25,selection,CDU_CSU,57,57,57,3.2281,-0.4035,-0.807,-0.0526
11,0.25,selection,GRUENE,57,57,57,4.0175,-0.3158,-0.7368,0.1404
11,0.25,selection,SPD,57,57,57,4.0526,-0.0351,-0.5618,0.5789
11,0.25,selection,AfD,57,57,57,3.1579,-0.0175,-0.386,0.3513
11,0.25,selection,DIE_LINKE,57,57,57,4.0351,-0.1404,-0.5614,0.3333
11,0.5,selection,CDU_CSU,57,57,57,3.193,-0.4386,-0.8772,-0.0693
11,0.5,selection,GRUENE,57,57,57,3.8246,-0.5088,-0.9298,-0.0351
11,0.5,selection,SPD,57,57,57,4.0175,-0.0702,-0.5965,0.4566
11,0.5,selection,AfD,57,57,57,3.0702,-0.1053,-0.5092,0.2811
11,0.5,selection,DIE_LINKE,57,57,57,4.0,-0.1754,-0.614,0.3158
11,1.0,selection,CDU_CSU,57,57,57,3.386,-0.2456,-0.6491,0.1053
11,1.0,selection,GRUENE,57,57,57,3.7719,-0.5614,-1.1053,-0.0526
11,1.0,selection,SPD,57,57,57,4.0526,-0.0351,-0.614,0.5263
11,1.0,selection,AfD,57,57,57,3.2105,0.0351,-0.4035,0.4561
11,1.0,selection,DIE_LINKE,57,57,57,3.9123,-0.2632,-0.7377,0.2811
11,2.0,selection,CDU_CSU,57,57,57,3.4737,-0.1579,-0.5965,0.2281
11,2.0,selection,GRUENE,57,57,57,3.5965,-0.7368,-1.3158,-0.1404
11,2.0,selection,SPD,57,57,57,3.8947,-0.193,-0.7895,0.3684
11,2.0,selection,AfD,57,57,57,3.2807,0.1053,-0.3509,0.5263
11,2.0,selection,DIE_LINKE,57,57,57,3.7018,-0.4737,-0.9825,0.1053
11,4.0,selection,CDU_CSU,57,57,57,3.193,-0.4386,-0.8772,-0.0697
11,4.0,selection,GRUENE,57,57,57,3.7018,-0.6316,-1.1404,-0.1053
11,4.0,selection,SPD,57,57,57,3.9474,-0.1404,-0.6842,0.4912
11,4.0,selection,AfD,57,57,57,3.1228,-0.0526,-0.4912,0.4035
11,4.0,selection,DIE_LINKE,57,57,57,3.7719,-0.4035,-0.9298,0.1759
11,8.0,selection,CDU_CSU,57,57,57,2.7719,-0.8596,-1.4211,-0.2982
11,8.0,selection,GRUENE,57,57,57,3.1053,-1.2281,-1.8772,-0.5789
11,8.0,selection,SPD,57,57,57,3.2632,-0.8246,-1.5263,-0.1053
11,8.0,selection,AfD,57,57,57,2.5789,-0.5965,-1.1754,0.0175
11,8.0,selection,DIE_LINKE,57,57,57,3.0175,-1.1579,-1.9298,-0.4386
