layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
23,8.0,selection,CDU_CSU,57,57,57,3.5789,-0.5789,-1.2281,0.0702
23,8.0,selection,GRUENE,57,57,57,4.8772,-0.0877,-0.6667,0.5268
23,8.0,selection,SPD,57,57,57,4.386,-0.9649,-1.6667,-0.2982
23,8.0,selection,AfD,57,57,57,2.7544,-1.2281,-1.9123,-0.5263
23,8.0,selection,DIE_LINKE,57,57,57,4.2632,-0.6667,-1.4741,0.1228
35,0.0,selection,CDU_CSU,57,57,57,4.1579,0.0,0.0,0.0
35,0.0,selection,GRUENE,57,57,57,4.9649,0.0,0.0,0.0
35,0.0,selection,SPD,57,57,57,5.3509,0.0,0.0,0.0
35,0.0,selection,AfD,57,57,57,3.9825,0.0,0.0,0.0
35,0.0,selection,DIE_LINKE,57,57,57,4.9298,0.0,0.0,0.0
35,0.25,selection,CDU_CSU,57,57,57,4.2982,0.1404,-0.2982,0.5965
35,0.25,selection,GRUENE,57,57,57,5.1228,0.1579,-0.2807,0.5789
35,0.25,selection,SPD,57,57,57,5.0526,-0.2982,-0.7193,0.1057
35,0.25,selection,AfD,57,57,57,3.8246,-0.1579,-0.4737,0.2105
35,0.25,selection,DIE_LINKE,57,57,57,4.9474,0.0175,-0.3333,0.4912
35,0.5,selection,CDU_CSU,57,57,57,3.4561,-0.7018,-1.3684,0.0004
35,0.5,selection,GRUENE,57,57,57,4.7895,-0.1754,-0.8772,0.5439
35,0.5,selection,SPD,57,57,57,4.1053,-1.2456,-1.8772,-0.5789
35,0.5,selection,AfD,57,57,57,3.1579,-0.8246,-1.6496,-0.0702
35,0.5,selection,DIE_LINKE,57,57,57,4.0175,-0.9123,-1.6316,-0.2632
35,1.0,selection,CDU_CSU,57,57,57,3.4035,-0.7544,-1.4561,-0.0351
35,1.0,selection,GRUENE,57,57,57,4.6316,-0.3333,-1.0351,0.3684
35,1.0,selection,SPD,57,57,57,3.9474,-1.4035,-2.1057,-0.7018
35,1.0,selection,AfD,57,57,57,2.9474,-1.0351,-1.8601,-0.2452
35,1.0,selection,DIE_LINKE,57,57,57,3.8246,-1.1053,-1.9123,-0.4382
35,2.0,selection,CDU_CSU,57,57,57,3.5088,-0.6491,-1.2632,0.0351
35,2.0,selection,GRUENE,57,57,57,4.7544,-0.2105,-0.8596,0.4741
35,2.0,selection,SPD,57,57,57,4.0702,-1.2807,-1.9649,-0.561
35,2.0,selection,AfD,57,57,57,2.9298,-1.0526,-1.8605,-0.2803
35,2.0,selection,DIE_LINKE,57,57,57,3.9298,-1.0,-1.7899,-0.2281
35,4.0,selection,CDU_CSU,57,57,57,3.2281,-0.9298,-1.5789,-0.2276
35,4.0,selection,GRUENE,57,57,57,4.6491,-0.3158,-1.0526,0.386
35,4.0,selection,SPD,57,57,57,4.2456,-1.1053,-1.8596,-0.3509
35,4.0,selection,AfD,57,57,57,3.0702,-0.9123,-1.7719,-0.0702
35,4.0,selection,DIE_LINKE,57,57,57,4.1404,-0.7895,-1.6325,0.0
35,8.0,selection,CDU_CSU,57,57,57,3.2105,-0.9474,-1.5965,-0.2452
35,8.0,selection,GRUENE,57,57,57,4.5789,-0.386,-1.1579,0.3689
35,8.0,selection,SPD,57,57,57,4.2456,-1.1053,-1.8596,-0.3509
35,8.0,selection,AfD,57,57,57,3.0702,-0.9123,-1.7719,-0.0702
35,8.0,selection,DIE_LINKE,57,57,57,4.1404,-0.7895,-1.6325,0.0
