layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
20,8.0,selection,CDU_CSU,57,57,57,3.386,-0.1053,-0.5614,0.4035
20,8.0,selection,GRUENE,57,57,57,3.807,-0.5614,-1.018,-0.0877
20,8.0,selection,SPD,57,57,57,3.7193,-0.386,-0.8596,0.1057
20,8.0,selection,AfD,57,57,57,2.8421,-0.2456,-0.6316,0.0877
20,8.0,selection,DIE_LINKE,57,57,57,3.5965,-0.4035,-0.8421,0.1057
22,0.0,selection,CDU_CSU,57,57,57,3.4912,0.0,0.0,0.0
22,0.0,selection,GRUENE,57,57,57,4.3684,0.0,0.0,0.0
22,0.0,selection,SPD,57,57,57,4.1053,0.0,0.0,0.0
22,0.0,selection,AfD,57,57,57,3.0877,0.0,0.0,0.0
22,0.0,selection,DIE_LINKE,57,57,57,4.0,0.0,0.0,0.0
22,0.25,selection,CDU_CSU,57,57,57,3.2281,-0.2632,-0.7022,0.1934
22,0.25,selection,GRUENE,57,57,57,4.1404,-0.2281,-0.6667,0.2456
22,0.25,selection,SPD,57,57,57,3.7018,-0.4035,-0.9123,0.1057
22,0.25,selection,AfD,57,57,57,2.9474,-0.1404,-0.5614,0.3158
22,0.25,selection,DIE_LINKE,57,57,57,3.7895,-0.2105,-0.5789,0.2636
22,0.5,selection,CDU_CSU,57,57,57,3.3509,-0.1404,-0.6842,0.4039
22,0.5,selection,GRUENE,57,57,57,3.9123,-0.4561,-0.9298,0.0004
22,0.5,selection,SPD,57,57,57,3.7193,-0.386,-0.8947,0.1053
22,0.5,selection,AfD,57,57,57,2.9825,-0.1053,-0.4566,0.2632
22,0.5,selection,DIE_LINKE,57,57,57,3.8421,-0.1579,-0.614,0.2811
22,1.0,selection,CDU_CSU,57,57,57,3.386,-0.1053,-0.5088,0.3162
22,1.0,selection,GRUENE,57,57,57,4.0526,-0.3158,-0.7719,0.1228
22,1.0,selection,SPD,57,57,57,3.7719,-0.3333,-0.7544,0.193
22,1.0,selection,AfD,57,57,57,2.9298,-0.1579,-0.5268,0.2632
22,1.0,selection,DIE_LINKE,57,57,57,3.6491,-0.3509,-0.7895,0.0877
22,2.0,selection,CDU_CSU,57,57,57,3.3684,-0.1228,-0.5439,0.2982
22,2.0,selection,GRUENE,57,57,57,4.0702,-0.2982,-0.8246,0.193
22,2.0,selection,SPD,57,57,57,3.6491,-0.4561,-0.8781,0.0
22,2.0,selection,AfD,57,57,57,2.9474,-0.1404,-0.5263,0.2636
22,2.0,selection,DIE_LINKE,57,57,57,3.807,-0.193,-0.6316,0.2456
22,4.0,selection,CDU_CSU,57,57,57,3.3333,-0.1579,-0.5443,0.2982
22,4.0,selection,GRUENE,57,57,57,3.8947,-0.4737,-0.9833,0.0175
22,4.0,selection,SPD,57,57,57,3.6316,-0.4737,-0.9649,0.0004
22,4.0,selection,AfD,57,57,57,2.9298,-0.1579,-0.5439,0.2281
22,4.0,selection,DIE_LINKE,57,57,57,3.6667,-0.3333,-0.825,0.2281
22,8.0,selection,CDU_CSU,57,57,57,3.2982,-0.193,-0.5965,0.2632
22,8.0,selection,GRUENE,57,57,57,3.9825,-0.386,-0.9123,0.0877
22,8.0,selection,SPD,57,57,57,3.6316,-0.4737,-1.0009,0.0175
22,8.0,selection,AfD,57,57,57,3.0175,-0.0702,-0.5088,0.4035
22,8.0,selection,DIE_LINKE,57,57,57,3.6842,-0.3158,-0.825,0.1939
