layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
25,4.0,selection,DIE_LINKE,57,57,57,1.7368,0.1053,-0.1053,0.2807
25,8.0,selection,CDU_CSU,57,57,57,1.9474,0.0,-0.3333,0.2982
25,8.0,selection,GRUENE,57,57,57,1.7895,-0.2281,-0.4386,-0.0171
25,8.0,selection,SPD,57,57,57,1.8246,-0.3333,-0.5965,-0.1053
25,8.0,selection,AfD,57,57,57,1.6491,-0.3509,-0.5614,-0.1228
25,8.0,selection,DIE_LINKE,57,57,57,1.7368,0.1053,-0.1053,0.2807
26,0.0,selection,CDU_CSU,57,57,57,1.9474,0.0,0.0,0.0
26,0.0,selection,GRUENE,57,57,57,2.0175,0.0,0.0,0.0
26,0.0,selection,SPD,57,57,57,2.1579,0.0,0.0,0.0
26,0.0,selection,AfD,57,57,57,2.0,0.0,0.0,0.0
26,0.0,selection,DIE_LINKE,57,57,57,1.6316,0.0,0.0,0.0
26,0.25,selection,CDU_CSU,57,57,57,1.9123,-0.0351,-0.3509,0.2982
26,0.25,selection,GRUENE,57,57,57,1.8772,-0.1404,-0.3864,0.1228
26,0.25,selection,SPD,57,57,57,1.8421,-0.3158,-0.5614,-0.0526
26,0.25,selection,AfD,57,57,57,1.6491,-0.3509,-0.5614,-0.0877
26,0.25,selection,DIE_LINKE,57,57,57,1.807,0.1754,-0.0706,0.4561
26,0.5,selection,CDU_CSU,57,57,57,1.9123,-0.0351,-0.3509,0.2982
26,0.5,selection,GRUENE,57,57,57,1.8772,-0.1404,-0.3864,0.1228
26,0.5,selection,SPD,57,57,57,1.8421,-0.3158,-0.5614,-0.0526
26,0.5,selection,AfD,57,57,57,1.6491,-0.3509,-0.5614,-0.0877
26,0.5,selection,DIE_LINKE,57,57,57,1.807,0.1754,-0.0706,0.4561
26,1.0,selection,CDU_CSU,57,57,57,1.7895,-0.1579,-0.4561,0.1404
26,1.0,selection,GRUENE,57,57,57,1.8246,-0.193,-0.4211,0.0355
26,1.0,selection,SPD,57,57,57,1.7895,-0.3684,-0.614,-0.1228
26,1.0,selection,AfD,57,57,57,1.5263,-0.4737,-0.6667,-0.2281
26,1.0,selection,DIE_LINKE,57,57,57,1.6667,0.0351,-0.1754,0.2636
26,2.0,selection,CDU_CSU,57,57,57,1.7895,-0.1579,-0.4561,0.1404
26,2.0,selection,GRUENE,57,57,57,1.8246,-0.193,-0.4211,0.0355
26,2.0,selection,SPD,57,57,57,1.7895,-0.3684,-0.614,-0.1228
26,2.0,selection,AfD,57,57,57,1.5263,-0.4737,-0.6667,-0.2281
26,2.0,selection,DIE_LINKE,57,57,57,1.6667,0.0351,-0.1754,0.2636
26,4.0,selection,CDU_CSU,57,57,57,1.807,-0.1404,-0.4211,0.1228
26,4.0,selection,GRUENE,57,57,57,1.807,-0.2105,-0.4039,-0.0175
26,4.0,selection,SPD,57,57,57,1.7895,-0.3684,-0.614,-0.1228
26,4.0,selection,AfD,57,57,57,1.5965,-0.4035,-0.5965,-0.1579
26,4.0,selection,DIE_LINKE,57,57,57,1.807,0.1754,-0.0702,0.4386
26,8.0,selection,CDU_CSU,57,57,57,1.807,-0.1404,-0.4211,0.1228
26,8.0,selection,GRUENE,57,57,57,1.807,-0.2105,-0.4039,-0.0175
26,8.0,selection,SPD,57,57,57,1.7895,-0.3684,-0.614,-0.1228
26,8.0,selection,AfD,57,57,57,1.5965,-0.4035,-0.5965,-0.1579
26,8.0,selection,DIE_LINKE,57,57,57,1.807,0.1754,-0.0702,0.4386
