layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
14,4.0,selection,DIE_LINKE,57,57,57,3.807,-0.3333,-0.6667,-0.0351
14,8.0,selection,CDU_CSU,57,57,57,3.7018,-0.4035,-1.0526,0.1579
14,8.0,selection,GRUENE,57,57,57,3.7544,-0.5789,-1.1228,0.0
14,8.0,selection,SPD,57,57,57,3.4561,-0.7018,-1.2982,-0.0702
14,8.0,selection,AfD,57,57,57,2.9649,-1.0,-1.5789,-0.4386
14,8.0,selection,DIE_LINKE,57,57,57,3.614,-0.5263,-1.0702,0.0351
18,0.0,selection,CDU_CSU,57,57,57,4.1053,0.0,0.0,0.0
18,0.0,selection,GRUENE,57,57,57,4.3333,0.0,0.0,0.0
18,0.0,selection,SPD,57,57,57,4.1579,0.0,0.0,0.0
18,0.0,selection,AfD,57,57,57,3.9649,0.0,0.0,0.0
18,0.0,selection,DIE_LINKE,57,57,57,4.1404,0.0,0.0,0.0
18,0.25,selection,CDU_CSU,57,57,57,3.614,-0.4912,-0.8421,-0.193
18,0.25,selection,GRUENE,57,57,57,3.807,-0.5263,-0.9127,-0.1228
18,0.25,selection,SPD,57,57,57,3.9825,-0.1754,-0.5794,0.2632
18,0.25,selection,AfD,57,57,57,3.3158,-0.6491,-1.1053,-0.1921
18,0.25,selection,DIE_LINKE,57,57,57,3.7193,-0.4211,-0.7719,-0.0702
18,0.5,selection,CDU_CSU,57,57,57,3.614,-0.4912,-0.8421,-0.193
18,0.5,selection,GRUENE,57,57,57,3.807,-0.5263,-0.9127,-0.1228
18,0.5,selection,SPD,57,57,57,3.8947,-0.2632,-0.7368,0.2456
18,0.5,selection,AfD,57,57,57,3.2807,-0.6842,-1.1754,-0.2105
18,0.5,selection,DIE_LINKE,57,57,57,3.614,-0.5263,-0.8952,-0.1754
18,1.0,selection,CDU_CSU,57,57,57,3.4737,-0.6316,-1.0,-0.2456
18,1.0,selection,GRUENE,57,57,57,3.5088,-0.8246,-1.2807,-0.3684
18,1.0,selection,SPD,57,57,57,3.8421,-0.3158,-0.7193,0.1228
18,1.0,selection,AfD,57,57,57,3.1579,-0.807,-1.3158,-0.3333
18,1.0,selection,DIE_LINKE,57,57,57,3.4386,-0.7018,-1.1228,-0.3158
18,2.0,selection,CDU_CSU,57,57,57,3.4035,-0.7018,-1.0877,-0.2982
18,2.0,selection,GRUENE,57,57,57,3.4912,-0.8421,-1.2982,-0.4035
18,2.0,selection,SPD,57,57,57,3.8246,-0.3333,-0.7368,0.1053
18,2.0,selection,AfD,57,57,57,3.1404,-0.8246,-1.3509,-0.3333
18,2.0,selection,DIE_LINKE,57,57,57,3.4737,-0.6667,-1.0702,-0.2982
18,4.0,selection,CDU_CSU,57,57,57,3.386,-0.7193,-1.1053,-0.2982
18,4.0,selection,GRUENE,57,57,57,3.5263,-0.807,-1.2807,-0.3333
18,4.0,selection,SPD,57,57,57,3.7193,-0.4386,-0.9649,0.018
18,4.0,selection,AfD,57,57,57,3.0702,-0.8947,-1.4561,-0.4386
18,4.0,selection,DIE_LINKE,57,57,57,3.614,-0.5263,-1.0351,-0.0351
18,8.0,selection,CDU_CSU,57,57,57,3.5614,-0.5439,-1.0351,-0.0526
18,8.0,selection,GRUENE,57,57,57,3.5263,-0.807,-1.3693,-0.2632
18,8.0,selection,SPD,57,57,57,3.8596,-0.2982,-0.807,0.2632
18,8.0,selection,AfD,57,57,57,3.0351,-0.9298,-1.4386,-0.4386
18,8.0,selection,DIE_LINKE,57,57,57,3.4737,-0.6667,-1.1404,-0.175
