layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
20,8.0,selection,CDU_CSU,57,57,57,4.3509,-0.2456,-0.7018,0.2281
20,8.0,selection,GRUENE,57,57,57,4.5965,-0.8596,-1.386,-0.3509
20,8.0,selection,SPD,57,57,57,4.8772,-0.3158,-0.6671,0.1057
20,8.0,selection,AfD,57,57,57,3.0877,-0.386,-0.8075,0.0351
20,8.0,selection,DIE_LINKE,57,57,57,4.5965,-0.3509,-0.7895,0.0531
22,0.0,selection,CDU_CSU,57,57,57,4.5965,0.0,0.0,0.0
22,0.0,selection,GRUENE,57,57,57,5.4561,0.0,0.0,0.0
22,0.0,selection,SPD,57,57,57,5.193,0.0,0.0,0.0
22,0.0,selection,AfD,57,57,57,3.4737,0.0,0.0,0.0
22,0.0,selection,DIE_LINKE,57,57,57,4.9474,0.0,0.0,0.0
22,0.25,selection,CDU_CSU,57,57,57,4.5263,-0.0702,-0.3684,0.2281
22,0.25,selection,GRUENE,57,57,57,5.0877,-0.3684,-0.7719,0.0526
22,0.25,selection,SPD,57,57,57,4.7018,-0.4912,-0.9474,0.0
22,0.25,selection,AfD,57,57,57,3.2105,-0.2632,-0.6667,0.1053
22,0.25,selection,DIE_LINKE,57,57,57,4.9474,0.0,-0.3158,0.3684
22,0.5,selection,CDU_CSU,57,57,57,4.3333,-0.2632,-0.6667,0.1404
22,0.5,selection,GRUENE,57,57,57,4.8772,-0.5789,-0.9474,-0.2632
22,0.5,selection,SPD,57,57,57,4.807,-0.386,-0.8772,0.0702
22,0.5,selection,AfD,57,57,57,3.0877,-0.386,-0.8425,0.1404
22,0.5,selection,DIE_LINKE,57,57,57,4.7193,-0.2281,-0.6671,0.1754
22,1.0,selection,CDU_CSU,57,57,57,4.5088,-0.0877,-0.5092,0.3333
22,1.0,selection,GRUENE,57,57,57,4.8421,-0.614,-1.0004,-0.2276
22,1.0,selection,SPD,57,57,57,4.8772,-0.3158,-0.7719,0.1754
22,1.0,selection,AfD,57,57,57,3.2982,-0.1754,-0.5965,0.3333
22,1.0,selection,DIE_LINKE,57,57,57,4.7719,-0.1754,-0.6316,0.2987
22,2.0,selection,CDU_CSU,57,57,57,4.5614,-0.0351,-0.4737,0.3684
22,2.0,selection,GRUENE,57,57,57,4.7719,-0.6842,-1.1053,-0.2807
22,2.0,selection,SPD,57,57,57,4.5439,-0.6491,-1.0702,-0.193
22,2.0,selection,AfD,57,57,57,3.4386,-0.0351,-0.5263,0.4912
22,2.0,selection,DIE_LINKE,57,57,57,4.6842,-0.2632,-0.7368,0.1404
22,4.0,selection,CDU_CSU,57,57,57,4.4386,-0.1579,-0.6491,0.2807
22,4.0,selection,GRUENE,57,57,57,4.8421,-0.614,-1.0175,-0.2632
22,4.0,selection,SPD,57,57,57,4.4737,-0.7193,-1.193,-0.2803
22,4.0,selection,AfD,57,57,57,3.1228,-0.3509,-0.8075,0.193
22,4.0,selection,DIE_LINKE,57,57,57,4.614,-0.3333,-0.7368,0.0355
22,8.0,selection,CDU_CSU,57,57,57,4.614,0.0175,-0.4561,0.5088
22,8.0,selection,GRUENE,57,57,57,4.9298,-0.5263,-0.8421,-0.2105
22,8.0,selection,SPD,57,57,57,4.6491,-0.5439,-0.9825,-0.0526
22,8.0,selection,AfD,57,57,57,3.0702,-0.4035,-0.8425,0.0877
22,8.0,selection,DIE_LINKE,57,57,57,4.7368,-0.2105,-0.6491,0.2281
