layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
30,4.0,selection,DIE_LINKE,57,57,57,5.0526,-0.2632,-0.7193,0.2281
30,8.0,selection,CDU_CSU,57,57,57,3.7018,-0.7895,-1.4912,-0.0702
30,8.0,selection,GRUENE,57,57,57,4.4912,-0.6667,-1.3513,0.0
30,8.0,selection,SPD,57,57,57,4.2105,-0.9123,-1.5092,-0.2982
30,8.0,selection,AfD,57,57,57,3.3158,-0.2982,-0.9825,0.3509
30,8.0,selection,DIE_LINKE,57,57,57,4.6842,-0.6316,-1.2982,-0.0175
31,0.0,selection,CDU_CSU,57,57,57,4.4912,0.0,0.0,0.0
31,0.0,selection,GRUENE,57,57,57,5.1579,0.0,0.0,0.0
31,0.0,selection,SPD,57,57,57,5.1228,0.0,0.0,0.0
31,0.0,selection,AfD,57,57,57,3.614,0.0,0.0,0.0
31,0.0,selection,DIE_LINKE,57,57,57,5.3158,0.0,0.0,0.0
31,0.25,selection,CDU_CSU,57,57,57,4.0351,-0.4561,-0.8596,-0.0175
31,0.25,selection,GRUENE,57,57,57,4.7193,-0.4386,-0.9123,0.0
31,0.25,selection,SPD,57,57,57,4.9123,-0.2105,-0.5439,0.1228
31,0.25,selection,AfD,57,57,57,2.8947,-0.7193,-1.1228,-0.3333
31,0.25,selection,DIE_LINKE,57,57,57,4.8246,-0.4912,-0.9474,0.0
31,0.5,selection,CDU_CSU,57,57,57,4.1228,-0.3684,-0.807,0.0877
31,0.5,selection,GRUENE,57,57,57,4.6667,-0.4912,-0.9474,-0.0526
31,0.5,selection,SPD,57,57,57,4.8947,-0.2281,-0.6316,0.1053
31,0.5,selection,AfD,57,57,57,2.9474,-0.6667,-1.0702,-0.2456
31,0.5,selection,DIE_LINKE,57,57,57,4.8772,-0.4386,-0.8596,0.018
31,1.0,selection,CDU_CSU,57,57,57,4.4912,0.0,-0.5443,0.5794
31,1.0,selection,GRUENE,57,57,57,3.4912,-1.6667,-2.2811,-1.0351
31,1.0,selection,SPD,57,57,57,3.8246,-1.2982,-1.9123,-0.6491
31,1.0,selection,AfD,57,57,57,2.9825,-0.6316,-1.3684,0.0715
31,1.0,selection,DIE_LINKE,57,57,57,3.2105,-2.1053,-2.7719,-1.386
31,2.0,selection,CDU_CSU,57,57,57,4.4386,-0.0526,-0.6145,0.5268
31,2.0,selection,GRUENE,57,57,57,3.5088,-1.6491,-2.2811,-1.0351
31,2.0,selection,SPD,57,57,57,3.8421,-1.2807,-1.8772,-0.6487
31,2.0,selection,AfD,57,57,57,2.9825,-0.6316,-1.3684,0.0702
31,2.0,selection,DIE_LINKE,57,57,57,3.2456,-2.0702,-2.7544,-1.3684
31,4.0,selection,CDU_CSU,57,57,57,4.3684,-0.1228,-0.6842,0.4044
31,4.0,selection,GRUENE,57,57,57,3.386,-1.7719,-2.4035,-1.1053
31,4.0,selection,SPD,57,57,57,3.7193,-1.4035,-1.9825,-0.7715
31,4.0,selection,AfD,57,57,57,3.0175,-0.5965,-1.2982,0.0882
31,4.0,selection,DIE_LINKE,57,57,57,3.3509,-1.9649,-2.6491,-1.2807
31,8.0,selection,CDU_CSU,57,57,57,4.5789,0.0877,-0.4741,0.6842
31,8.0,selection,GRUENE,57,57,57,3.3158,-1.8421,-2.4561,-1.1754
31,8.0,selection,SPD,57,57,57,3.6667,-1.4561,-2.1057,-0.8417
31,8.0,selection,AfD,57,57,57,3.0526,-0.5614,-1.2636,0.2105
31,8.0,selection,DIE_LINKE,57,57,57,3.193,-2.1228,-2.8246,-1.4035
