layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
46,8.0,selection,CDU_CSU,57,57,57,3.6842,-0.1404,-0.9123,0.8246
46,8.0,selection,GRUENE,57,57,57,4.3684,-1.5439,-2.3513,-0.6842
46,8.0,selection,SPD,57,57,57,4.4211,-1.3684,-2.386,-0.4382
46,8.0,selection,AfD,57,57,57,3.3509,0.9298,-0.0184,1.7895
46,8.0,selection,DIE_LINKE,57,57,57,4.807,-1.193,-2.0877,-0.3684
48,0.0,selection,CDU_CSU,57,57,57,3.8246,0.0,0.0,0.0
48,0.0,selection,GRUENE,57,57,57,5.9123,0.0,0.0,0.0
48,0.0,selection,SPD,57,57,57,5.7895,0.0,0.0,0.0
48,0.0,selection,AfD,57,57,57,2.4211,0.0,0.0,0.0
48,0.0,selection,DIE_LINKE,57,57,57,6.0,0.0,0.0,0.0
48,0.25,selection,CDU_CSU,57,57,57,3.6491,-0.1754,-0.8246,0.3689
48,0.25,selection,GRUENE,57,57,57,6.2982,0.386,-0.1754,0.9123
48,0.25,selection,SPD,57,57,57,5.7719,-0.0175,-0.5794,0.4737
48,0.25,selection,AfD,57,57,57,2.6842,0.2632,0.0,0.5263
48,0.25,selection,DIE_LINKE,57,57,57,5.807,-0.193,-0.7022,0.2456
48,0.5,selection,CDU_CSU,57,57,57,3.6316,-0.193,-0.8421,0.3338
48,0.5,selection,GRUENE,57,57,57,6.2982,0.386,-0.1754,0.9127
48,0.5,selection,SPD,57,57,57,5.7368,-0.0526,-0.6145,0.4039
48,0.5,selection,AfD,57,57,57,2.7193,0.2982,0.0346,0.5789
48,0.5,selection,DIE_LINKE,57,57,57,5.7544,-0.2456,-0.7719,0.2105
48,1.0,selection,CDU_CSU,57,57,57,3.6667,-0.1579,-0.6671,0.3333
48,1.0,selection,GRUENE,57,57,57,6.4386,0.5263,-0.1228,1.1404
48,1.0,selection,SPD,57,57,57,5.6842,-0.1053,-0.6846,0.5088
48,1.0,selection,AfD,57,57,57,2.6491,0.2281,-0.1754,0.614
48,1.0,selection,DIE_LINKE,57,57,57,6.1754,0.1754,-0.5088,0.7193
48,2.0,selection,CDU_CSU,57,57,57,3.5614,-0.2632,-0.8596,0.3158
48,2.0,selection,GRUENE,57,57,57,6.1053,0.193,-0.4737,0.7899
48,2.0,selection,SPD,57,57,57,5.5263,-0.2632,-0.8947,0.4561
48,2.0,selection,AfD,57,57,57,2.7368,0.3158,-0.193,0.807
48,2.0,selection,DIE_LINKE,57,57,57,6.3333,0.3333,-0.3158,0.9474
48,4.0,selection,CDU_CSU,57,57,57,3.9649,0.1404,-0.439,0.7724
48,4.0,selection,GRUENE,57,57,57,6.0526,0.1404,-0.6491,0.8601
48,4.0,selection,SPD,57,57,57,5.8246,0.0351,-0.7544,0.8421
48,4.0,selection,AfD,57,57,57,2.9298,0.5088,-0.0882,1.0702
48,4.0,selection,DIE_LINKE,57,57,57,5.8772,-0.1228,-0.807,0.5088
48,8.0,selection,CDU_CSU,57,57,57,4.0877,0.2632,-0.3509,0.8246
48,8.0,selection,GRUENE,57,57,57,5.2456,-0.6667,-1.4912,0.1053
48,8.0,selection,SPD,57,57,57,4.9649,-0.8246,-1.7368,-0.0175
48,8.0,selection,AfD,57,57,57,2.7895,0.3684,-0.2982,0.8772
48,8.0,selection,DIE_LINKE,57,57,57,4.7544,-1.2456,-1.9825,-0.6316
