layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
15,4.0,selection,DIE_LINKE,57,57,57,4.4035,-0.4912,-1.0,-0.0351
15,8.0,selection,CDU_CSU,57,57,57,3.9298,-0.4386,-0.8596,0.0175
15,8.0,selection,GRUENE,57,57,57,4.6491,-0.6316,-1.1408,-0.1579
15,8.0,selection,SPD,57,57,57,4.8421,-0.8947,-1.5268,-0.2281
15,8.0,selection,AfD,57,57,57,3.5263,-0.4035,-0.8947,0.0351
15,8.0,selection,DIE_LINKE,57,57,57,4.4386,-0.4561,-1.0877,0.1583
16,0.0,selection,CDU_CSU,57,57,57,4.3684,0.0,0.0,0.0
16,0.0,selection,GRUENE,57,57,57,5.2807,0.0,0.0,0.0
16,0.0,selection,SPD,57,57,57,5.7368,0.0,0.0,0.0
16,0.0,selection,AfD,57,57,57,3.9298,0.0,0.0,0.0
16,0.0,selection,DIE_LINKE,57,57,57,4.8947,0.0,0.0,0.0
16,0.25,selection,CDU_CSU,57,57,57,4.3333,-0.0351,-0.3509,0.3333
16,0.25,selection,GRUENE,57,57,57,5.2281,-0.0526,-0.3689,0.2456
16,0.25,selection,SPD,57,57,57,5.5789,-0.1579,-0.5965,0.3167
16,0.25,selection,AfD,57,57,57,3.8772,-0.0526,-0.4737,0.3158
16,0.25,selection,DIE_LINKE,57,57,57,4.7719,-0.1228,-0.4211,0.2105
16,0.5,selection,CDU_CSU,57,57,57,4.3158,-0.0526,-0.3689,0.3158
16,0.5,selection,GRUENE,57,57,57,5.193,-0.0877,-0.4035,0.2105
16,0.5,selection,SPD,57,57,57,5.5789,-0.1579,-0.5965,0.3167
16,0.5,selection,AfD,57,57,57,3.8947,-0.0351,-0.439,0.3333
16,0.5,selection,DIE_LINKE,57,57,57,4.7719,-0.1228,-0.4211,0.2105
16,1.0,selection,CDU_CSU,57,57,57,4.3333,-0.0351,-0.4211,0.4215
16,1.0,selection,GRUENE,57,57,57,5.0526,-0.2281,-0.6667,0.2105
16,1.0,selection,SPD,57,57,57,5.4561,-0.2807,-0.7895,0.2807
16,1.0,selection,AfD,57,57,57,3.7544,-0.1754,-0.5789,0.1759
16,1.0,selection,DIE_LINKE,57,57,57,4.5614,-0.3333,-0.7548,0.0702
16,2.0,selection,CDU_CSU,57,57,57,4.2456,-0.1228,-0.4737,0.2632
16,2.0,selection,GRUENE,57,57,57,4.9825,-0.2982,-0.6842,0.0877
16,2.0,selection,SPD,57,57,57,5.3333,-0.4035,-0.8596,0.1228
16,2.0,selection,AfD,57,57,57,3.8421,-0.0877,-0.4386,0.2632
16,2.0,selection,DIE_LINKE,57,57,57,4.6667,-0.2281,-0.5614,0.1053
16,4.0,selection,CDU_CSU,57,57,57,3.807,-0.5614,-1.0702,-0.0175
16,4.0,selection,GRUENE,57,57,57,5.0175,-0.2632,-0.7018,0.1232
16,4.0,selection,SPD,57,57,57,4.9825,-0.7544,-1.3509,-0.1579
16,4.0,selection,AfD,57,57,57,3.4035,-0.5263,-1.0,-0.0877
16,4.0,selection,DIE_LINKE,57,57,57,4.5789,-0.3158,-0.7719,0.1754
16,8.0,selection,CDU_CSU,57,57,57,4.2105,-0.1579,-0.7724,0.4912
16,8.0,selection,GRUENE,57,57,57,4.7544,-0.5263,-1.0702,0.0004
16,8.0,selection,SPD,57,57,57,4.5439,-1.193,-1.7724,-0.5789
16,8.0,selection,AfD,57,57,57,3.386,-0.5439,-1.1579,0.0004
16,8.0,selection,DIE_LINKE,57,57,57,4.0526,-0.8421,-1.4737,-0.2456
