layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
22,8.0,selection,CDU_CSU,57,57,57,4.5439,0.0877,-0.2105,0.4386
22,8.0,selection,GRUENE,57,57,57,4.7018,-0.2807,-0.7018,0.1053
22,8.0,selection,SPD,57,57,57,4.7193,-0.5439,-1.0702,0.0351
22,8.0,selection,AfD,57,57,57,3.1579,-0.1053,-0.5439,0.3158
22,8.0,selection,DIE_LINKE,57,57,57,4.5263,-0.6667,-1.1053,-0.2978
27,0.0,selection,CDU_CSU,57,57,57,4.4561,0.0,0.0,0.0
27,0.0,selection,GRUENE,57,57,57,4.9825,0.0,0.0,0.0
27,0.0,selection,SPD,57,57,57,5.2632,0.0,0.0,0.0
27,0.0,selection,AfD,57,57,57,3.2632,0.0,0.0,0.0
27,0.0,selection,DIE_LINKE,57,57,57,5.193,0.0,0.0,0.0
27,0.25,selection,CDU_CSU,57,57,57,4.4737,0.0175,-0.2456,0.2461
27,0.25,selection,GRUENE,57,57,57,5.0351,0.0526,-0.3158,0.439
27,0.25,selection,SPD,57,57,57,4.8421,-0.4211,-0.9303,0.1754
27,0.25,selection,AfD,57,57,57,3.386,0.1228,-0.2461,0.5088
27,0.25,selection,DIE_LINKE,57,57,57,4.614,-0.5789,-0.9474,-0.2276
27,0.5,selection,CDU_CSU,57,57,57,4.5088,0.0526,-0.2281,0.2987
27,0.5,selection,GRUENE,57,57,57,5.0526,0.0702,-0.3158,0.439
27,0.5,selection,SPD,57,57,57,4.8246,-0.4386,-0.9298,0.1408
27,0.5,selection,AfD,57,57,57,3.2982,0.0351,-0.3158,0.4035
27,0.5,selection,DIE_LINKE,57,57,57,4.5439,-0.6491,-1.0351,-0.2632
27,1.0,selection,CDU_CSU,57,57,57,4.3684,-0.0877,-0.3684,0.193
27,1.0,selection,GRUENE,57,57,57,4.9649,-0.0175,-0.4035,0.3509
27,1.0,selection,SPD,57,57,57,4.9298,-0.3333,-0.8421,0.2456
27,1.0,selection,AfD,57,57,57,3.2105,-0.0526,-0.4039,0.3333
27,1.0,selection,DIE_LINKE,57,57,57,4.5965,-0.5965,-0.9825,-0.2105
27,2.0,selection,CDU_CSU,57,57,57,4.386,-0.0702,-0.3509,0.2105
