layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
26,8.0,selection,CDU_CSU,57,57,57,4.6316,0.2632,-0.0351,0.6145
26,8.0,selection,GRUENE,57,57,57,4.7368,0.2105,-0.1934,0.7193
26,8.0,selection,SPD,57,57,57,4.6842,-0.2105,-0.7018,0.2632
26,8.0,selection,AfD,57,57,57,3.1228,-0.1579,-0.5263,0.2456
26,8.0,selection,DIE_LINKE,57,57,57,4.5088,-0.386,-0.8246,0.0351
28,0.0,selection,CDU_CSU,57,57,57,4.3684,0.0,0.0,0.0
28,0.0,selection,GRUENE,57,57,57,4.5263,0.0,0.0,0.0
28,0.0,selection,SPD,57,57,57,4.8947,0.0,0.0,0.0
28,0.0,selection,AfD,57,57,57,3.2807,0.0,0.0,0.0
28,0.0,selection,DIE_LINKE,57,57,57,4.8947,0.0,0.0,0.0
28,0.25,selection,CDU_CSU,57,57,57,4.3684,0.0,-0.2807,0.2982
28,0.25,selection,GRUENE,57,57,57,4.9474,0.4211,0.0526,0.8772
28,0.25,selection,SPD,57,57,57,4.9298,0.0351,-0.4386,0.4912
28,0.25,selection,AfD,57,57,57,3.1228,-0.1579,-0.5263,0.2632
28,0.25,selection,DIE_LINKE,57,57,57,4.7719,-0.1228,-0.4561,0.2281
28,0.5,selection,CDU_CSU,57,57,57,4.4035,0.0351,-0.2982,0.3509
28,0.5,selection,GRUENE,57,57,57,4.9474,0.4211,0.0351,0.8596
28,0.5,selection,SPD,57,57,57,4.9123,0.0175,-0.4561,0.4737
28,0.5,selection,AfD,57,57,57,3.1053,-0.1754,-0.5088,0.1754
28,0.5,selection,DIE_LINKE,57,57,57,4.7895,-0.1053,-0.439,0.2456
28,1.0,selection,CDU_CSU,57,57,57,4.4211,0.0526,-0.2281,0.386
28,1.0,selection,GRUENE,57,57,57,4.8947,0.3684,-0.1053,0.8772
28,1.0,selection,SPD,57,57,57,4.807,-0.0877,-0.6316,0.4386
28,1.0,selection,AfD,57,57,57,3.0702,-0.2105,-0.6842,0.2281
28,1.0,selection,DIE_LINKE,57,57,57,4.5439,-0.3509,-0.7548,0.0
28,2.0,selection,CDU_CSU,57,57,57,4.3333,-0.0351,-0.3158,0.2636
28,2.0,selection,GRUENE,57,57,57,4.9649,0.4386,-0.0175,0.9474
28,2.0,selection,SPD,57,57,57,4.9649,0.0702,-0.4561,0.5965
28,2.0,selection,AfD,57,57,57,3.0175,-0.2632,-0.7373,0.1232
28,2.0,selection,DIE_LINKE,57,57,57,4.5614,-0.3333,-0.7368,0.0351
28,4.0,selection,CDU_CSU,57,57,57,4.5088,0.1404,-0.1228,0.4211
28,4.0,selection,GRUENE,57,57,57,4.9298,0.4035,-0.0355,0.8947
28,4.0,selection,SPD,57,57,57,4.6842,-0.2105,-0.6316,0.2105
28,4.0,selection,AfD,57,57,57,3.0,-0.2807,-0.7018,0.1053
28,4.0,selection,DIE_LINKE,57,57,57,4.4211,-0.4737,-0.8781,-0.1228
28,8.0,selection,CDU_CSU,57,57,57,4.2281,-0.1404,-0.614,0.2987
28,8.0,selection,GRUENE,57,57,57,4.8421,0.3158,-0.2816,0.9298
28,8.0,selection,SPD,57,57,57,4.5965,-0.2982,-0.7899,0.1934
28,8.0,selection,AfD,57,57,57,2.9649,-0.3158,-0.825,0.1583
28,8.0,selection,DIE_LINKE,57,57,57,4.193,-0.7018,-1.2281,-0.1404
