layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
77,8.0,selection,CDU_CSU,57,57,57,2.9298,-0.6667,-1.5263,0.211
77,8.0,selection,GRUENE,57,57,57,5.4912,-0.9474,-1.8776,-0.0346
77,8.0,selection,SPD,57,57,57,6.1754,0.8596,-0.0009,1.6667
77,8.0,selection,AfD,57,57,57,2.193,-0.4737,-1.2456,0.2456
77,8.0,selection,DIE_LINKE,57,57,57,5.0702,-0.9825,-1.9127,-0.1224
79,0.0,selection,CDU_CSU,57,57,57,3.5965,0.0,0.0,0.0
79,0.0,selection,GRUENE,57,57,57,6.4386,0.0,0.0,0.0
79,0.0,selection,SPD,57,57,57,5.3158,0.0,0.0,0.0
79,0.0,selection,AfD,57,57,57,2.6667,0.0,0.0,0.0
79,0.0,selection,DIE_LINKE,57,57,57,6.0526,0.0,0.0,0.0
79,0.25,selection,CDU_CSU,57,57,57,3.386,-0.2105,-0.5965,0.1754
79,0.25,selection,GRUENE,57,57,57,5.7368,-0.7018,-1.2456,-0.2632
79,0.25,selection,SPD,57,57,57,5.5088,0.193,-0.2982,0.7193
79,0.25,selection,AfD,57,57,57,2.614,-0.0526,-0.3333,0.2105
79,0.25,selection,DIE_LINKE,57,57,57,5.6667,-0.386,-0.8075,-0.0175
79,0.5,selection,CDU_CSU,57,57,57,3.5088,-0.0877,-0.5263,0.2982
79,0.5,selection,GRUENE,57,57,57,5.7544,-0.6842,-1.2987,-0.1754
79,0.5,selection,SPD,57,57,57,5.4211,0.1053,-0.4211,0.632
79,0.5,selection,AfD,57,57,57,2.6316,-0.0351,-0.3158,0.2281
79,0.5,selection,DIE_LINKE,57,57,57,5.6842,-0.3684,-0.7895,0.0004
79,1.0,selection,CDU_CSU,57,57,57,3.1404,-0.4561,-1.2811,0.3158
79,1.0,selection,GRUENE,57,57,57,5.5965,-0.8421,-1.7719,0.0706
79,1.0,selection,SPD,57,57,57,5.6316,0.3158,-0.5614,1.1412
79,1.0,selection,AfD,57,57,57,2.5439,-0.1228,-0.9474,0.7368
79,1.0,selection,DIE_LINKE,57,57,57,5.4211,-0.6316,-1.5443,0.1934
79,2.0,selection,CDU_CSU,57,57,57,2.9825,-0.614,-1.5096,0.1579
79,2.0,selection,GRUENE,57,57,57,5.614,-0.8246,-1.7031,0.0
79,2.0,selection,SPD,57,57,57,5.6491,0.3333,-0.5789,1.2114
79,2.0,selection,AfD,57,57,57,2.5614,-0.1053,-0.9298,0.7724
79,2.0,selection,DIE_LINKE,57,57,57,5.4211,-0.6316,-1.5443,0.1934
79,4.0,selection,CDU_CSU,57,57,57,2.7544,-0.8421,-1.7202,-0.0175
79,4.0,selection,GRUENE,57,57,57,5.5965,-0.8421,-1.7719,0.018
79,4.0,selection,SPD,57,57,57,5.6316,0.3158,-0.5965,1.2105
79,4.0,selection,AfD,57,57,57,2.4035,-0.2632,-1.0877,0.5965
79,4.0,selection,DIE_LINKE,57,57,57,5.1579,-0.8947,-1.7895,-0.0702
79,8.0,selection,CDU_CSU,57,57,57,3.0,-0.5965,-1.5439,0.1583
79,8.0,selection,GRUENE,57,57,57,5.614,-0.8246,-1.7368,0.0175
79,8.0,selection,SPD,57,57,57,5.614,0.2982,-0.614,1.1754
79,8.0,selection,AfD,57,57,57,2.4035,-0.2632,-1.0877,0.5965
79,8.0,selection,DIE_LINKE,57,57,57,5.1404,-0.9123,-1.807,-0.0877
