layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
24,8.0,selection,CDU_CSU,57,57,57,1.6842,-0.4561,-0.7368,-0.2281
24,8.0,selection,GRUENE,57,57,57,1.9649,0.0175,-0.2456,0.2807
24,8.0,selection,SPD,57,57,57,1.7895,-0.2105,-0.3689,-0.0175
24,8.0,selection,AfD,57,57,57,1.807,-0.2456,-0.5088,0.0351
24,8.0,selection,DIE_LINKE,57,57,57,1.8421,0.0,-0.3158,0.2807
25,0.0,selection,CDU_CSU,57,57,57,2.1404,0.0,0.0,0.0
25,0.0,selection,GRUENE,57,57,57,1.9474,0.0,0.0,0.0
25,0.0,selection,SPD,57,57,57,2.0,0.0,0.0,0.0
25,0.0,selection,AfD,57,57,57,2.0526,0.0,0.0,0.0
25,0.0,selection,DIE_LINKE,57,57,57,1.8421,0.0,0.0,0.0
25,0.25,selection,CDU_CSU,57,57,57,1.9123,-0.2281,-0.5614,0.0351
25,0.25,selection,GRUENE,57,57,57,2.0,0.0526,-0.2105,0.3338
25,0.25,selection,SPD,57,57,57,1.614,-0.386,-0.5965,-0.175
25,0.25,selection,AfD,57,57,57,1.807,-0.2456,-0.5439,0.0351
25,0.25,selection,DIE_LINKE,57,57,57,1.6491,-0.193,-0.4741,0.0877
25,0.5,selection,CDU_CSU,57,57,57,1.9123,-0.2281,-0.5614,0.0351
25,0.5,selection,GRUENE,57,57,57,2.0,0.0526,-0.2105,0.3338
25,0.5,selection,SPD,57,57,57,1.614,-0.386,-0.5965,-0.175
25,0.5,selection,AfD,57,57,57,1.807,-0.2456,-0.5439,0.0351
25,0.5,selection,DIE_LINKE,57,57,57,1.6491,-0.193,-0.4741,0.0877
25,1.0,selection,CDU_CSU,57,57,57,1.7895,-0.3509,-0.6667,-0.0877
25,1.0,selection,GRUENE,57,57,57,1.9298,-0.0175,-0.2807,0.2807
25,1.0,selection,SPD,57,57,57,1.5965,-0.4035,-0.5965,-0.193
25,1.0,selection,AfD,57,57,57,1.8596,-0.193,-0.4561,0.1053
25,1.0,selection,DIE_LINKE,57,57,57,1.6667,-0.1754,-0.4737,0.0702
25,2.0,selection,CDU_CSU,57,57,57,1.7895,-0.3509,-0.6667,-0.0877
25,2.0,selection,GRUENE,57,57,57,1.9298,-0.0175,-0.2807,0.2807
25,2.0,selection,SPD,57,57,57,1.5965,-0.4035,-0.5965,-0.193
25,2.0,selection,AfD,57,57,57,1.8596,-0.193,-0.4561,0.1053
25,2.0,selection,DIE_LINKE,57,57,57,1.6667,-0.1754,-0.4737,0.0702
25,4.0,selection,CDU_CSU,57,57,57,1.8772,-0.2632,-0.5614,-0.0175
25,4.0,selection,GRUENE,57,57,57,1.8246,-0.1228,-0.3333,0.1228
25,4.0,selection,SPD,57,57,57,1.5263,-0.4737,-0.6667,-0.2807
25,4.0,selection,AfD,57,57,57,1.807,-0.2456,-0.5088,0.0526
25,4.0,selection,DIE_LINKE,57,57,57,1.6491,-0.193,-0.5263,0.0702
25,8.0,selection,CDU_CSU,57,57,57,1.8772,-0.2632,-0.5614,-0.0175
25,8.0,selection,GRUENE,57,57,57,1.8246,-0.1228,-0.3333,0.1228
25,8.0,selection,SPD,57,57,57,1.5263,-0.4737,-0.6667,-0.2807
25,8.0,selection,AfD,57,57,57,1.8246,-0.2281,-0.4917,0.0702
25,8.0,selection,DIE_LINKE,57,57,57,1.6491,-0.193,-0.5263,0.0702
