layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
26,4.0,selection,DIE_LINKE,57,57,57,3.5789,-0.6491,-1.1579,-0.1925
26,8.0,selection,CDU_CSU,57,57,57,3.5439,-0.3684,-0.807,0.0882
26,8.0,selection,GRUENE,57,57,57,3.807,-0.386,-0.9649,0.1404
26,8.0,selection,SPD,57,57,57,3.9825,-0.193,-0.632,0.2456
26,8.0,selection,AfD,57,57,57,2.9825,-0.8246,-1.4737,-0.2632
26,8.0,selection,DIE_LINKE,57,57,57,3.5614,-0.6667,-1.1583,-0.193
27,0.0,selection,CDU_CSU,57,57,57,3.9123,0.0,0.0,0.0
27,0.0,selection,GRUENE,57,57,57,4.193,0.0,0.0,0.0
27,0.0,selection,SPD,57,57,57,4.1754,0.0,0.0,0.0
27,0.0,selection,AfD,57,57,57,3.807,0.0,0.0,0.0
27,0.0,selection,DIE_LINKE,57,57,57,4.2281,0.0,0.0,0.0
27,0.25,selection,CDU_CSU,57,57,57,3.2456,-0.6667,-1.1228,-0.2627
27,0.25,selection,GRUENE,57,57,57,3.8596,-0.3333,-0.807,0.1754
27,0.25,selection,SPD,57,57,57,4.0526,-0.1228,-0.5789,0.4386
27,0.25,selection,AfD,57,57,57,3.7018,-0.1053,-0.4737,0.2285
27,0.25,selection,DIE_LINKE,57,57,57,3.9123,-0.3158,-0.7018,0.0526
27,0.5,selection,CDU_CSU,57,57,57,3.2456,-0.6667,-1.1228,-0.2627
27,0.5,selection,GRUENE,57,57,57,3.8246,-0.3684,-0.8772,0.0877
27,0.5,selection,SPD,57,57,57,4.2456,0.0702,-0.3509,0.5789
27,0.5,selection,AfD,57,57,57,3.2982,-0.5088,-0.8596,-0.1579
27,0.5,selection,DIE_LINKE,57,57,57,3.9474,-0.2807,-0.7197,0.1228
27,1.0,selection,CDU_CSU,57,57,57,3.1754,-0.7368,-1.2105,-0.2807
27,1.0,selection,GRUENE,57,57,57,3.7193,-0.4737,-0.9298,0.0
27,1.0,selection,SPD,57,57,57,3.7719,-0.4035,-0.9127,0.1579
27,1.0,selection,AfD,57,57,57,3.6842,-0.1228,-0.4912,0.193
27,1.0,selection,DIE_LINKE,57,57,57,3.7193,-0.5088,-0.8947,-0.1053
27,2.0,selection,CDU_CSU,57,57,57,3.1754,-0.7368,-1.1934,-0.2982
27,2.0,selection,GRUENE,57,57,57,3.7544,-0.4386,-0.8952,0.0355
27,2.0,selection,SPD,57,57,57,3.7193,-0.4561,-0.9474,0.0702
27,2.0,selection,AfD,57,57,57,3.4386,-0.3684,-0.7899,0.0
27,2.0,selection,DIE_LINKE,57,57,57,3.614,-0.614,-1.0,-0.2632
27,4.0,selection,CDU_CSU,57,57,57,3.2456,-0.6667,-1.1053,-0.2281
27,4.0,selection,GRUENE,57,57,57,3.8596,-0.3333,-0.8421,0.1404
27,4.0,selection,SPD,57,57,57,3.9649,-0.2105,-0.6846,0.2982
27,4.0,selection,AfD,57,57,57,3.2281,-0.5789,-1.0526,-0.1754
27,4.0,selection,DIE_LINKE,57,57,57,3.5614,-0.6667,-1.0355,-0.2982
27,8.0,selection,CDU_CSU,57,57,57,3.2982,-0.614,-1.1404,-0.0877
27,8.0,selection,GRUENE,57,57,57,4.1579,-0.0351,-0.5618,0.4912
27,8.0,selection,SPD,57,57,57,3.9649,-0.2105,-0.7895,0.3684
27,8.0,selection,AfD,57,57,57,3.4386,-0.3684,-0.8596,0.1228
27,8.0,selection,DIE_LINKE,57,57,57,4.0526,-0.1754,-0.6316,0.3158
