layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
32,8.0,selection,GRUENE,57,57,57,2.4561,0.7368,0.4211,1.1232
32,8.0,selection,SPD,57,57,57,2.3509,0.5088,0.0877,1.0
32,8.0,selection,AfD,57,57,57,1.7544,-0.2982,-0.5789,0.0
32,8.0,selection,DIE_LINKE,57,57,57,2.0175,0.0702,-0.2105,0.3864
41,0.0,selection,CDU_CSU,57,57,57,2.2807,0.0,0.0,0.0
41,0.0,selection,GRUENE,57,57,57,1.7193,0.0,0.0,0.0
41,0.0,selection,SPD,57,57,57,1.8421,0.0,0.0,0.0
41,0.0,selection,AfD,57,57,57,2.0526,0.0,0.0,0.0
41,0.0,selection,DIE_LINKE,57,57,57,1.9474,0.0,0.0,0.0
41,0.25,selection,CDU_CSU,57,57,57,1.9825,-0.2982,-0.6491,0.0526
41,0.25,selection,GRUENE,57,57,57,2.193,0.4737,0.1579,0.8246
41,0.25,selection,SPD,57,57,57,2.0526,0.2105,-0.1408,0.5969
41,0.25,selection,AfD,57,57,57,1.7018,-0.3509,-0.6316,-0.0877
41,0.25,selection,DIE_LINKE,57,57,57,1.9474,0.0,-0.3158,0.3864
41,0.5,selection,CDU_CSU,57,57,57,3.5789,1.2982,0.5605,2.1053
41,0.5,selection,GRUENE,57,57,57,4.807,3.0877,2.2803,3.8947
41,0.5,selection,SPD,57,57,57,4.4737,2.6316,1.8772,3.4215
41,0.5,selection,AfD,57,57,57,2.5614,0.5088,0.0702,1.0
41,0.5,selection,DIE_LINKE,57,57,57,4.2281,2.2807,1.5439,3.0711
41,1.0,selection,CDU_CSU,57,57,57,1.6491,-0.6316,-0.9123,-0.368
41,1.0,selection,GRUENE,57,57,57,1.7018,-0.0175,-0.2105,0.1754
41,1.0,selection,SPD,57,57,57,1.7544,-0.0877,-0.4039,0.2105
41,1.0,selection,AfD,57,57,57,1.5614,-0.4912,-0.7368,-0.2456
41,1.0,selection,DIE_LINKE,57,57,57,1.6316,-0.3158,-0.4912,-0.1399
41,2.0,selection,CDU_CSU,57,57,57,1.6667,-0.614,-0.8772,-0.3684
41,2.0,selection,GRUENE,57,57,57,1.6842,-0.0351,-0.2281,0.1579
41,2.0,selection,SPD,57,57,57,1.807,-0.0351,-0.3684,0.2811
41,2.0,selection,AfD,57,57,57,1.614,-0.4386,-0.6491,-0.2281
41,2.0,selection,DIE_LINKE,57,57,57,1.6667,-0.2807,-0.4561,-0.1053
41,4.0,selection,CDU_CSU,57,57,57,1.6316,-0.6491,-0.9298,-0.4206
41,4.0,selection,GRUENE,57,57,57,1.6491,-0.0702,-0.2632,0.1404
41,4.0,selection,SPD,57,57,57,1.7544,-0.0877,-0.4386,0.193
41,4.0,selection,AfD,57,57,57,1.6667,-0.386,-0.5965,-0.1754
41,4.0,selection,DIE_LINKE,57,57,57,1.5614,-0.386,-0.5614,-0.2105
41,8.0,selection,CDU_CSU,57,57,57,1.6316,-0.6491,-0.9123,-0.4035
41,8.0,selection,GRUENE,57,57,57,1.7018,-0.0175,-0.2105,0.1754
41,8.0,selection,SPD,57,57,57,1.7018,-0.1404,-0.4912,0.1754
41,8.0,selection,AfD,57,57,57,1.614,-0.4386,-0.6667,-0.2101
41,8.0,selection,DIE_LINKE,57,57,57,1.5789,-0.3684,-0.5443,-0.193
