layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
27,8.0,selection,CDU_CSU,57,57,57,2.8772,-0.5088,-1.0,-0.0522
27,8.0,selection,GRUENE,57,57,57,4.0351,-0.1754,-0.8421,0.5439
27,8.0,selection,SPD,57,57,57,3.5088,-0.3684,-1.018,0.2632
27,8.0,selection,AfD,57,57,57,2.6491,-0.6667,-1.2982,0.0
27,8.0,selection,DIE_LINKE,57,57,57,4.0526,0.2105,-0.5088,0.9298
28,0.0,selection,CDU_CSU,57,57,57,3.386,0.0,0.0,0.0
28,0.0,selection,GRUENE,57,57,57,4.2105,0.0,0.0,0.0
28,0.0,selection,SPD,57,57,57,3.8772,0.0,0.0,0.0
28,0.0,selection,AfD,57,57,57,3.3158,0.0,0.0,0.0
28,0.0,selection,DIE_LINKE,57,57,57,3.8421,0.0,0.0,0.0
28,0.25,selection,CDU_CSU,57,57,57,3.4912,0.1053,-0.2456,0.4737
28,0.25,selection,GRUENE,57,57,57,4.386,0.1754,-0.2105,0.5614
28,0.25,selection,SPD,57,57,57,4.386,0.5088,0.1053,1.0
28,0.25,selection,AfD,57,57,57,3.0702,-0.2456,-0.6846,0.1228
28,0.25,selection,DIE_LINKE,57,57,57,4.1053,0.2632,-0.1754,0.7018
28,0.5,selection,CDU_CSU,57,57,57,3.5263,0.1404,-0.2456,0.5443
28,0.5,selection,GRUENE,57,57,57,4.2281,0.0175,-0.3684,0.4386
28,0.5,selection,SPD,57,57,57,4.2281,0.3509,-0.0531,0.8246
28,0.5,selection,AfD,57,57,57,2.8772,-0.4386,-0.9649,-0.0175
28,0.5,selection,DIE_LINKE,57,57,57,3.9474,0.1053,-0.3868,0.5789
28,1.0,selection,CDU_CSU,57,57,57,3.386,0.0,-0.2982,0.3333
28,1.0,selection,GRUENE,57,57,57,4.0351,-0.1754,-0.5789,0.2281
28,1.0,selection,SPD,57,57,57,4.0,0.1228,-0.386,0.6316
28,1.0,selection,AfD,57,57,57,2.8596,-0.4561,-1.0535,0.1053
28,1.0,selection,DIE_LINKE,57,57,57,3.8772,0.0351,-0.5439,0.614
28,2.0,selection,CDU_CSU,57,57,57,3.5439,0.1579,-0.193,0.5443
28,2.0,selection,GRUENE,57,57,57,3.9474,-0.2632,-0.7895,0.2461
28,2.0,selection,SPD,57,57,57,4.0526,0.1754,-0.4211,0.7544
28,2.0,selection,AfD,57,57,57,2.9474,-0.3684,-1.0175,0.2632
28,2.0,selection,DIE_LINKE,57,57,57,3.5965,-0.2456,-0.8772,0.3338
28,4.0,selection,CDU_CSU,57,57,57,3.1579,-0.2281,-0.7368,0.3333
28,4.0,selection,GRUENE,57,57,57,3.5789,-0.6316,-1.2456,0.0
28,4.0,selection,SPD,57,57,57,3.614,-0.2632,-0.8596,0.3333
28,4.0,selection,AfD,57,57,57,2.7719,-0.5439,-1.193,0.0
28,4.0,selection,DIE_LINKE,57,57,57,3.4561,-0.386,-0.9649,0.2636
28,8.0,selection,CDU_CSU,57,57,57,3.2456,-0.1404,-0.6316,0.3513
28,8.0,selection,GRUENE,57,57,57,3.5789,-0.6316,-1.1404,-0.0877
28,8.0,selection,SPD,57,57,57,4.0,0.1228,-0.2982,0.5789
28,8.0,selection,AfD,57,57,57,2.807,-0.5088,-1.0877,0.0351
28,8.0,selection,DIE_LINKE,57,57,57,3.5439,-0.2982,-0.9123,0.2982
