layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
32,8.0,selection,CDU_CSU,57,57,57,3.386,-0.3158,-0.825,0.193
32,8.0,selection,GRUENE,57,57,57,5.2632,-0.7544,-1.193,-0.3158
32,8.0,selection,SPD,57,57,57,5.3684,-0.4386,-1.0526,0.1404
32,8.0,selection,AfD,57,57,57,2.4561,-0.0175,-0.3684,0.4035
32,8.0,selection,DIE_LINKE,57,57,57,5.2982,-0.4211,-0.9478,0.2285
77,0.0,selection,CDU_CSU,57,57,57,3.7018,0.0,0.0,0.0
77,0.0,selection,GRUENE,57,57,57,6.0175,0.0,0.0,0.0
77,0.0,selection,SPD,57,57,57,5.807,0.0,0.0,0.0
77,0.0,selection,AfD,57,57,57,2.4737,0.0,0.0,0.0
77,0.0,selection,DIE_LINKE,57,57,57,5.7193,0.0,0.0,0.0
77,0.25,selection,CDU_CSU,57,57,57,3.5614,-0.1404,-0.5439,0.2987
77,0.25,selection,GRUENE,57,57,57,5.8421,-0.1754,-0.614,0.2982
77,0.25,selection,SPD,57,57,57,5.8596,0.0526,-0.4746,0.5443
77,0.25,selection,AfD,57,57,57,2.6491,0.1754,-0.0526,0.4215
77,0.25,selection,DIE_LINKE,57,57,57,5.8246,0.1053,-0.386,0.5614
77,0.5,selection,CDU_CSU,57,57,57,3.5789,-0.1228,-0.5268,0.3158
77,0.5,selection,GRUENE,57,57,57,5.8596,-0.1579,-0.5965,0.2982
77,0.5,selection,SPD,57,57,57,5.8596,0.0526,-0.4746,0.5443
77,0.5,selection,AfD,57,57,57,2.6491,0.1754,-0.0526,0.4215
77,0.5,selection,DIE_LINKE,57,57,57,5.807,0.0877,-0.4211,0.5614
77,1.0,selection,CDU_CSU,57,57,57,3.6316,-0.0702,-0.5088,0.3684
77,1.0,selection,GRUENE,57,57,57,5.7719,-0.2456,-0.6667,0.2632
77,1.0,selection,SPD,57,57,57,5.7018,-0.1053,-0.5268,0.3333
77,1.0,selection,AfD,57,57,57,2.4035,-0.0702,-0.3158,0.1754
77,1.0,selection,DIE_LINKE,57,57,57,5.6316,-0.0877,-0.5439,0.4561
77,2.0,selection,CDU_CSU,57,57,57,3.6491,-0.0526,-0.4566,0.386
77,2.0,selection,GRUENE,57,57,57,5.7719,-0.2456,-0.6842,0.2281
77,2.0,selection,SPD,57,57,57,5.7544,-0.0526,-0.5088,0.4044
77,2.0,selection,AfD,57,57,57,2.4386,-0.0351,-0.2807,0.2281
77,2.0,selection,DIE_LINKE,57,57,57,5.6491,-0.0702,-0.5088,0.439
77,4.0,selection,CDU_CSU,57,57,57,2.1754,-1.5263,-2.2636,-0.7719
77,4.0,selection,GRUENE,57,57,57,4.807,-1.2105,-2.0175,-0.4206
77,4.0,selection,SPD,57,57,57,4.2281,-1.5789,-2.3509,-0.8246
77,4.0,selection,AfD,57,57,57,2.2105,-0.2632,-0.9478,0.4386
77,4.0,selection,DIE_LINKE,57,57,57,6.0526,0.3333,-0.6675,1.3333
77,8.0,selection,CDU_CSU,57,57,57,2.0702,-1.6316,-2.4386,-0.8772
77,8.0,selection,GRUENE,57,57,57,4.7018,-1.3158,-2.1754,-0.4386
77,8.0,selection,SPD,57,57,57,4.1228,-1.6842,-2.5263,-0.8768
77,8.0,selection,AfD,57,57,57,2.3333,-0.1404,-0.8952,0.5614
77,8.0,selection,DIE_LINKE,57,57,57,6.1053,0.386,-0.5789,1.4035
